city_county,township_city,village,issued_votes_2016,population_2016,dpp_over_kmt_rates_2008,dpp_over_kmt_rates_2012,dpp_over_kmt_rates_2016,changes_at_2012,changes_at_2016,fullvill
新竹縣,新埔鎮,鹿鳴里,510,742,-0.0783333,0.078712,0.309804,0.157045,0.231092,新竹縣新埔鎮鹿鳴里
新竹縣,新豐鄉,上坑村,889,1398,-0.489683,-0.347826,0.0776153,0.141856,0.425441,新竹縣新豐鄉上坑村
新竹縣,新豐鄉,中崙村,1929,3006,-0.462155,-0.338892,0.0730948,0.123264,0.411986,新竹縣新豐鄉中崙村
新竹縣,新豐鄉,員山村,1467,2225,-0.548916,-0.453232,0.00954327,0.0956832,0.462776,新竹縣新豐鄉員山村
新竹縣,新豐鄉,坡頭村,533,827,-0.147745,-0.00648299,0.326454,0.141262,0.332937,新竹縣新豐鄉坡頭村
新竹縣,新豐鄉,埔和村,1648,2598,-0.082397,0.0679508,0.387136,0.150348,0.319185,新竹縣新豐鄉埔和村
新竹縣,新豐鄉,山崎村,2638,3935,,-0.395683,0.0348749,,0.430558,新竹縣新豐鄉山崎村
新竹縣,新豐鄉,崎頂村,1631,2612,,-0.380045,0.0833844,,0.463429,新竹縣新豐鄉崎頂村
新竹縣,新豐鄉,後湖村,1145,1730,-0.351755,-0.214882,0.178166,0.136873,0.393048,新竹縣新豐鄉後湖村
新竹縣,新豐鄉,忠孝村,2181,3315,,-0.44406,-0.00550205,,0.438558,新竹縣新豐鄉忠孝村
新竹縣,新豐鄉,新豐村,1434,2107,-0.0120627,0.0937302,0.354951,0.105793,0.261221,新竹縣新豐鄉新豐村
新竹縣,新豐鄉,松林村,2773,4237,-0.54717,-0.445677,0.0216372,0.101493,0.467314,新竹縣新豐鄉松林村
新竹縣,新豐鄉,松柏村,2776,4365,,-0.438663,0.0893372,,0.528,新竹縣新豐鄉松柏村
新竹縣,新豐鄉,瑞興村,1061,1670,-0.314866,-0.176682,0.207352,0.138185,0.384033,新竹縣新豐鄉瑞興村
新竹縣,新豐鄉,福興村,724,1067,-0.323138,-0.111675,0.208564,0.211463,0.320239,新竹縣新豐鄉福興村
新竹縣,新豐鄉,重興村,2887,4763,-0.529412,-0.386258,0.0401801,0.143154,0.426438,新竹縣新豐鄉重興村
新竹縣,新豐鄉,青埔村,1171,1707,-0.416667,-0.310917,0.0853971,0.10575,0.396314,新竹縣新豐鄉青埔村
新竹縣,新豐鄉,鳳坑村,656,1029,-0.386305,-0.276402,0.161585,0.109903,0.437987,新竹縣新豐鄉鳳坑村
新竹縣,橫山鄉,內灣村,612,935,-0.628285,-0.5,-0.120915,0.128285,0.379085,新竹縣橫山鄉內灣村
新竹縣,橫山鄉,力行村,580,836,-0.643466,-0.472674,-0.087931,0.170792,0.384743,新竹縣橫山鄉力行村
新竹縣,橫山鄉,南昌村,144,222,-0.471831,-0.298701,0.118056,0.17313,0.416757,新竹縣橫山鄉南昌村
新竹縣,橫山鄉,大肚村,956,1491,-0.654499,-0.533393,-0.129707,0.121106,0.403686,新竹縣橫山鄉大肚村
新竹縣,橫山鄉,新興村,1016,1524,-0.573471,-0.47623,-0.163386,0.0972415,0.312844,新竹縣橫山鄉新興村
新竹縣,橫山鄉,橫山村,2129,3329,-0.592065,-0.466826,-0.066698,0.125239,0.400128,新竹縣橫山鄉橫山村
新竹縣,橫山鄉,沙坑村,750,1009,-0.410526,-0.28083,0.0293333,0.129696,0.310164,新竹縣橫山鄉沙坑村
新竹縣,橫山鄉,田寮村,568,863,-0.448227,-0.351955,0.0669014,0.0962717,0.418857,新竹縣橫山鄉田寮村
新竹縣,橫山鄉,福興村,326,474,-0.354286,-0.235751,0.0398773,0.118534,0.275629,新竹縣橫山鄉福興村
新竹縣,橫山鄉,豐田村,247,352,-0.416031,-0.277778,-0.0202429,0.138253,0.257535,新竹縣橫山鄉豐田村
新竹縣,橫山鄉,豐鄉村,145,238,-0.390374,-0.219895,0.137931,0.170479,0.357826,新竹縣橫山鄉豐鄉村
新竹縣,湖口鄉,中勢村,1739,2588,-0.488465,-0.371386,0.0414031,0.11708,0.412789,新竹縣湖口鄉中勢村
新竹縣,湖口鄉,中正村,1742,2396,-0.456817,-0.333718,0.0195178,0.123099,0.353236,新竹縣湖口鄉中正村
新竹縣,湖口鄉,中興村,3314,5499,-0.694303,-0.559216,-0.135486,0.135088,0.42373,新竹縣湖口鄉中興村
新竹縣,湖口鄉,仁勢村,553,831,-0.445078,-0.378295,-0.0253165,0.0667839,0.352978,新竹縣湖口鄉仁勢村
新竹縣,湖口鄉,信勢村,3061,4919,-0.472403,-0.355488,0.0663182,0.116915,0.421806,新竹縣湖口鄉信勢村
新竹縣,湖口鄉,信義村,1938,3007,-0.481779,-0.371881,0.0541796,0.109898,0.426061,新竹縣湖口鄉信義村
新竹縣,湖口鄉,勝利村,2351,3812,-0.646326,-0.501947,-0.103786,0.144379,0.398161,新竹縣湖口鄉勝利村
新竹縣,湖口鄉,和興村,1841,2772,-0.298753,-0.157593,0.153721,0.14116,0.311314,新竹縣湖口鄉和興村
新竹縣,湖口鄉,孝勢村,932,1350,-0.520341,-0.417127,-0.0933476,0.103214,0.323779,新竹縣湖口鄉孝勢村
新竹縣,湖口鄉,德盛村,2833,4360,-0.44463,-0.31589,0.0649488,0.12874,0.380839,新竹縣湖口鄉德盛村
新竹縣,湖口鄉,愛勢村,2699,3907,-0.488454,-0.332245,0.0411263,0.156209,0.373372,新竹縣湖口鄉愛勢村
新竹縣,湖口鄉,東興村,2489,3821,-0.497535,-0.364432,0.07272,0.133104,0.437151,新竹縣湖口鄉東興村
新竹縣,湖口鄉,波羅村,1342,2154,-0.459052,-0.301115,0.149031,0.157936,0.450147,新竹縣湖口鄉波羅村
新竹縣,湖口鄉,湖南村,1007,1510,-0.587148,-0.418685,-0.0625621,0.168463,0.356123,新竹縣湖口鄉湖南村
新竹縣,湖口鄉,湖口村,1728,2651,-0.474949,-0.334181,0.0381944,0.140768,0.372376,新竹縣湖口鄉湖口村
新竹縣,湖口鄉,湖鏡村,1551,2300,-0.611957,-0.537588,-0.125725,0.0743687,0.411863,新竹縣湖口鄉湖鏡村
新竹縣,湖口鄉,長安村,772,1103,-0.368957,-0.145585,0.186529,0.223372,0.332113,新竹縣湖口鄉長安村
新竹縣,湖口鄉,長嶺村,1898,2878,-0.466019,-0.318076,0.0231823,0.147944,0.341258,新竹縣湖口鄉長嶺村
新竹縣,湖口鄉,鳳凰村,2839,4842,-0.527716,-0.374006,0.0521311,0.15371,0.426137,新竹縣湖口鄉鳳凰村
新竹縣,湖口鄉,鳳山村,1966,3112,-0.661395,-0.535842,-0.0930824,0.125553,0.44276,新竹縣湖口鄉鳳山村
新竹縣,竹北市,中興里,3667,5307,-0.426318,-0.321112,0.165258,0.105206,0.48637,新竹縣竹北市中興里
新竹縣,竹北市,北崙里,2344,3459,-0.512634,-0.375808,0.0819113,0.136826,0.45772,新竹縣竹北市北崙里
新竹縣,竹北市,北興里,826,1224,,,0.271186,,,新竹縣竹北市北興里
新竹縣,竹北市,十興里,3947,5837,-0.495188,-0.34415,0.219154,0.151038,0.563303,新竹縣竹北市十興里
新竹縣,竹北市,大眉里,1106,1652,-0.341463,-0.25745,0.139241,0.0840131,0.396691,新竹縣竹北市大眉里
新竹縣,竹北市,大義里,1030,1539,-0.059727,0.0937231,0.392233,0.15345,0.29851,新竹縣竹北市大義里
新竹縣,竹北市,尚義里,1045,1498,0.0233813,0.153219,0.448804,0.129837,0.295585,新竹縣竹北市尚義里
新竹縣,竹北市,崇義里,1281,1842,-0.0590379,0.097561,0.384856,0.156599,0.287295,新竹縣竹北市崇義里
新竹縣,竹北市,文化里,2099,3000,,,0.0809909,,,新竹縣竹北市文化里
新竹縣,竹北市,斗崙里,6943,10079,-0.473575,-0.35949,0.119977,0.114085,0.479467,新竹縣竹北市斗崙里
新竹縣,竹北市,新國里,3127,4742,-0.369775,-0.228127,0.176207,0.141648,0.404334,新竹縣竹北市新國里
新竹縣,竹北市,新崙里,3648,5424,-0.361802,-0.254616,0.18284,0.107186,0.437455,新竹縣竹北市新崙里
新竹縣,竹北市,新庄里,699,1058,-0.198887,-0.130378,0.247496,0.0685093,0.377874,新竹縣竹北市新庄里
新竹縣,竹北市,新港里,804,1166,0.131579,0.230855,0.504975,0.0992756,0.274121,新竹縣竹北市新港里
新竹縣,竹北市,新社里,4111,6457,-0.433992,-0.290583,0.122111,0.143409,0.412694,新竹縣竹北市新社里
新竹縣,竹北市,東平里,5780,8353,-0.470547,-0.317034,0.255017,0.153514,0.572051,新竹縣竹北市東平里
新竹縣,竹北市,東海里,1897,3057,-0.471545,-0.350302,0.0880337,0.121243,0.438336,新竹縣竹北市東海里
新竹縣,竹北市,東興里,2778,4174,,,0.180346,,,新竹縣竹北市東興里
新竹縣,竹北市,泰和里,3371,5315,-0.425579,-0.336579,0.111243,0.0890006,0.447822,新竹縣竹北市泰和里
新竹縣,竹北市,溪州里,1524,2241,-0.271801,-0.119668,0.251312,0.152133,0.370981,新竹縣竹北市溪州里
新竹縣,竹北市,白地里,1402,2042,-0.107884,-0.0049575,0.340942,0.102926,0.345899,新竹縣竹北市白地里
新竹縣,竹北市,福德里,2033,3083,-0.413967,-0.298105,0.0791933,0.115862,0.377299,新竹縣竹北市福德里
新竹縣,竹北市,竹仁里,5453,8167,-0.500982,-0.381056,0.0614341,0.119926,0.44249,新竹縣竹北市竹仁里
新竹縣,竹北市,竹北里,3533,5440,-0.507639,-0.437111,0.0951033,0.0705279,0.532215,新竹縣竹北市竹北里
新竹縣,竹北市,竹義里,3372,5422,-0.415939,-0.311433,0.14917,0.104507,0.460602,新竹縣竹北市竹義里
新竹縣,竹北市,聯興里,2843,4228,-0.370889,-0.226397,0.156525,0.144492,0.382921,新竹縣竹北市聯興里
新竹縣,竹北市,興安里,2044,3091,,,0.00929549,,,新竹縣竹北市興安里
新竹縣,竹北市,隘口里,1459,2071,-0.427686,-0.274809,0.152159,0.152877,0.426968,新竹縣竹北市隘口里
新竹縣,竹北市,鹿場里,5411,7675,-0.478008,-0.365979,0.158381,0.112029,0.52436,新竹縣竹北市鹿場里
新竹縣,竹北市,麻園里,1222,1801,-0.172089,-0.0615265,0.275777,0.110563,0.337304,新竹縣竹北市麻園里
新竹縣,竹東鎮,三重里,3802,5873,-0.572283,-0.445671,0.0202525,0.126613,0.465923,新竹縣竹東鎮三重里
新竹縣,竹東鎮,上坪里,207,329,-0.558394,-0.3875,-0.0193237,0.170894,0.368176,新竹縣竹東鎮上坪里
新竹縣,竹東鎮,上舘里,5358,8527,,,-0.0535648,,,新竹縣竹東鎮上舘里
新竹縣,竹東鎮,中山里,1148,1687,-0.53951,-0.420301,-0.0513937,0.119209,0.368907,新竹縣竹東鎮中山里
新竹縣,竹東鎮,中正里,1247,1812,-0.493565,-0.386856,0.0705694,0.10671,0.457425,新竹縣竹東鎮中正里
新竹縣,竹東鎮,二重里,5711,8802,-0.548941,-0.407513,0.0325687,0.141428,0.440082,新竹縣竹東鎮二重里
新竹縣,竹東鎮,五豐里,4369,7152,-0.646351,-0.519348,-0.0247196,0.127003,0.494629,新竹縣竹東鎮五豐里
新竹縣,竹東鎮,仁愛里,2103,3146,-0.560689,-0.459149,0.00332856,0.10154,0.462478,新竹縣竹東鎮仁愛里
新竹縣,竹東鎮,南華里,710,1067,-0.515847,-0.387022,-0.0225352,0.128825,0.364487,新竹縣竹東鎮南華里
新竹縣,竹東鎮,員山里,1222,1784,-0.541203,-0.407514,0.0458265,0.133688,0.453341,新竹縣竹東鎮員山里
新竹縣,竹東鎮,員崠里,1375,2152,-0.657231,-0.485822,-0.0465454,0.171408,0.439277,新竹縣竹東鎮員崠里
新竹縣,竹東鎮,商華里,1765,2992,-0.581553,-0.469849,-0.113314,0.111704,0.356535,新竹縣竹東鎮商華里
新竹縣,竹東鎮,大鄉里,2694,4296,-0.616875,-0.518579,-0.0638456,0.0982961,0.454733,新竹縣竹東鎮大鄉里
新竹縣,竹東鎮,忠孝里,1021,1550,-0.591415,-0.499566,-0.0519099,0.0918487,0.447656,新竹縣竹東鎮忠孝里
新竹縣,竹東鎮,東寧里,2061,3155,-0.641132,-0.516383,-0.081999,0.12475,0.434384,新竹縣竹東鎮東寧里
新竹縣,竹東鎮,東華里,513,736,-0.411581,-0.43266,0.00584796,-0.0210793,0.438508,新竹縣竹東鎮東華里
新竹縣,竹東鎮,柯湖里,418,616,-0.325714,-0.190945,0.177033,0.134769,0.367978,新竹縣竹東鎮柯湖里
新竹縣,竹東鎮,榮樂里,927,1395,-0.558362,-0.456779,-0.0776699,0.101583,0.379109,新竹縣竹東鎮榮樂里
新竹縣,竹東鎮,榮華里,4189,6344,-0.632066,-0.504503,-0.0957269,0.127563,0.408776,新竹縣竹東鎮榮華里
新竹縣,竹東鎮,瑞峰里,273,419,-0.549645,-0.389262,0.021978,0.160384,0.41124,新竹縣竹東鎮瑞峰里
新竹縣,竹東鎮,竹東里,947,1339,-0.461342,-0.373406,0.0390708,0.0879363,0.412477,新竹縣竹東鎮竹東里
新竹縣,竹東鎮,軟橋里,226,364,-0.532143,-0.324818,-0.0132743,0.207325,0.311543,新竹縣竹東鎮軟橋里
新竹縣,竹東鎮,陸豐里,418,584,-0.578313,-0.382609,0.0239235,0.195705,0.406532,新竹縣竹東鎮陸豐里
新竹縣,竹東鎮,頭重里,2858,4215,-0.564452,-0.402875,0.0104969,0.161576,0.413372,新竹縣竹東鎮頭重里
新竹縣,竹東鎮,鷄林里,2452,3732,,,-0.101958,,,新竹縣竹東鎮鷄林里
新竹縣,芎林鄉,上山村,2679,3854,-0.460148,-0.321975,0.0933184,0.138173,0.415293,新竹縣芎林鄉上山村
新竹縣,芎林鄉,下山村,758,1119,-0.509626,-0.400916,0.0408971,0.10871,0.441813,新竹縣芎林鄉下山村
新竹縣,芎林鄉,中坑村,422,610,-0.655773,-0.542222,-0.14218,0.113551,0.400042,新竹縣芎林鄉中坑村
新竹縣,芎林鄉,五龍村,361,506,-0.676399,-0.521845,-0.124654,0.154554,0.397191,新竹縣芎林鄉五龍村
新竹縣,芎林鄉,文林村,1591,2343,-0.525996,-0.390914,0.00125706,0.135081,0.392171,新竹縣芎林鄉文林村
新竹縣,芎林鄉,新鳳村,1044,1554,-0.445844,-0.272179,0.136015,0.173665,0.408194,新竹縣芎林鄉新鳳村
新竹縣,芎林鄉,水坑村,490,746,-0.450549,-0.25603,0.0795918,0.19452,0.335622,新竹縣芎林鄉水坑村
新竹縣,芎林鄉,永興村,273,401,-0.652941,-0.496732,-0.10989,0.156209,0.386842,新竹縣芎林鄉永興村
新竹縣,芎林鄉,石潭村,1674,2577,-0.524428,-0.368286,0.0191159,0.156142,0.387402,新竹縣芎林鄉石潭村
新竹縣,芎林鄉,秀湖村,605,927,-0.655944,-0.455163,-0.0842975,0.200781,0.370866,新竹縣芎林鄉秀湖村
新竹縣,芎林鄉,芎林村,1077,1496,-0.465504,-0.340946,0.0454968,0.124557,0.386443,新竹縣芎林鄉芎林村
新竹縣,芎林鄉,華龍村,303,441,-0.498592,-0.391813,-0.0693069,0.106779,0.322506,新竹縣芎林鄉華龍村
新竹縣,關西鎮,上林里,561,806,-0.462882,-0.385335,-0.0748663,0.0775467,0.310469,新竹縣關西鎮上林里
新竹縣,關西鎮,仁安里,696,1071,-0.270023,-0.115752,0.218391,0.154271,0.334143,新竹縣關西鎮仁安里
新竹縣,關西鎮,北山里,537,751,-0.327896,-0.193493,0.126629,0.134402,0.320123,新竹縣關西鎮北山里
新竹縣,關西鎮,北斗里,2402,3547,-0.466363,-0.370586,0.0145712,0.0957769,0.385157,新竹縣關西鎮北斗里
新竹縣,關西鎮,南和里,586,843,-0.433535,-0.223054,0.172355,0.210481,0.395409,新竹縣關西鎮南和里
新竹縣,關西鎮,南山里,657,1036,-0.36,-0.271465,0.144597,0.0885354,0.416061,新竹縣關西鎮南山里
新竹縣,關西鎮,南新里,648,953,-0.39816,-0.207681,0.0941358,0.190479,0.301817,新竹縣關西鎮南新里
新竹縣,關西鎮,南雄里,519,735,-0.440199,-0.323894,0.0481696,0.116306,0.372063,新竹縣關西鎮南雄里
新竹縣,關西鎮,大同里,574,796,-0.103728,0.0282575,0.275261,0.131985,0.247004,新竹縣關西鎮大同里
新竹縣,關西鎮,新力里,391,539,-0.430108,-0.204444,0.130435,0.225663,0.334879,新竹縣關西鎮新力里
新竹縣,關西鎮,新富里,379,581,-0.173469,-0.0389016,0.189974,0.134568,0.228875,新竹縣關西鎮新富里
新竹縣,關西鎮,東光里,870,1291,-0.331301,-0.228013,0.111494,0.103288,0.339507,新竹縣關西鎮東光里
新竹縣,關西鎮,東安里,2262,3499,-0.481364,-0.349844,0.0557029,0.13152,0.405547,新竹縣關西鎮東安里
新竹縣,關西鎮,東山里,573,843,-0.286595,-0.115506,0.17801,0.171088,0.293517,新竹縣關西鎮東山里
新竹縣,關西鎮,東平里,673,955,-0.220762,-0.128477,0.138187,0.0922853,0.266664,新竹縣關西鎮東平里
新竹縣,關西鎮,東興里,354,480,-0.479657,-0.463183,-0.112994,0.0164745,0.350189,新竹縣關西鎮東興里
新竹縣,關西鎮,玉山里,314,477,-0.3775,-0.139276,0.089172,0.238224,0.228448,新竹縣關西鎮玉山里
新竹縣,關西鎮,石光里,1233,1820,-0.448965,-0.272856,0.054339,0.176109,0.327195,新竹縣關西鎮石光里
新竹縣,關西鎮,西安里,1222,1863,-0.63914,-0.486373,-0.126841,0.152766,0.359532,新竹縣關西鎮西安里
新竹縣,關西鎮,金山里,371,585,-0.359477,-0.270742,-0.0107817,0.0887348,0.259961,新竹縣關西鎮金山里
新竹縣,關西鎮,錦山里,616,995,-0.426752,-0.246649,0.113636,0.180103,0.360285,新竹縣關西鎮錦山里
桃園市,中壢區,三民里,2097,2976,-0.0275989,0.0838379,0.368622,0.111437,0.284784,桃園市中壢區三民里
桃園市,中壢區,中原里,2449,3568,-0.330816,-0.219485,0.0967742,0.111331,0.316259,桃園市中壢區中原里
桃園市,中壢區,中堅里,2242,3435,-0.612171,-0.479554,-0.153434,0.132617,0.326119,桃園市中壢區中堅里
桃園市,中壢區,中壢里,500,709,-0.0760518,-0.0711744,0.178,0.00487745,0.249174,桃園市中壢區中壢里
桃園市,中壢區,中央里,2359,3354,-0.292905,-0.206702,0.133107,0.0862036,0.339809,桃園市中壢區中央里
桃園市,中壢區,中山里,2664,4206,-0.566802,-0.428621,-0.039039,0.13818,0.389582,桃園市中壢區中山里
桃園市,中壢區,中建里,693,972,-0.0418848,0.0338295,0.324675,0.0757143,0.290846,桃園市中壢區中建里
桃園市,中壢區,中榮里,576,851,-0.119253,-0.0307941,0.211806,0.0884587,0.2426,桃園市中壢區中榮里
桃園市,中壢區,中正里,2783,4334,-0.559352,-0.439159,-0.069709,0.120193,0.36945,桃園市中壢區中正里
桃園市,中壢區,中興里,1871,2884,-0.566581,-0.412945,-0.0438268,0.153636,0.369118,桃園市中壢區中興里
桃園市,中壢區,五權里,3825,5621,-0.168009,-0.0761015,0.270327,0.0919074,0.346428,桃園市中壢區五權里
桃園市,中壢區,五福里,2369,3360,-0.13927,-0.057074,0.284086,0.0821964,0.34116,桃園市中壢區五福里
桃園市,中壢區,仁和里,2200,3327,-0.536561,-0.42036,-0.0254545,0.116201,0.394905,桃園市中壢區仁和里
桃園市,中壢區,仁德里,1946,2932,-0.628675,-0.459751,-0.10483,0.168923,0.354921,桃園市中壢區仁德里
桃園市,中壢區,仁愛里,1835,2684,-0.400315,-0.302772,0.0899183,0.0975429,0.39269,桃園市中壢區仁愛里
桃園市,中壢區,仁祥里,1815,2708,-0.614279,-0.459673,-0.144353,0.154606,0.315321,桃園市中壢區仁祥里
桃園市,中壢區,仁福里,2832,4394,-0.567098,-0.476129,-0.0985169,0.0909691,0.377612,桃園市中壢區仁福里
桃園市,中壢區,仁美里,3300,5049,-0.498328,-0.399721,0.00030303,0.0986063,0.400024,桃園市中壢區仁美里
桃園市,中壢區,仁義里,2287,3449,-0.26776,-0.178538,0.204635,0.0892212,0.383173,桃園市中壢區仁義里
桃園市,中壢區,信義里,2804,4043,-0.399724,-0.273821,0.0859486,0.125902,0.35977,桃園市中壢區信義里
桃園市,中壢區,健行里,2869,4181,-0.362351,-0.264725,0.122691,0.0976262,0.387415,桃園市中壢區健行里
桃園市,中壢區,光明里,3525,5108,-0.352137,-0.271324,0.08,0.0808128,0.351324,桃園市中壢區光明里
桃園市,中壢區,內厝里,2989,4246,0.0341144,0.139101,0.40716,0.104987,0.268058,桃園市中壢區內厝里
桃園市,中壢區,內壢里,1331,2054,-0.485425,-0.35369,-0.0157776,0.131736,0.337912,桃園市中壢區內壢里
桃園市,中壢區,內定里,4142,6004,-0.0879955,0.0110603,0.32762,0.0990558,0.316559,桃園市中壢區內定里
桃園市,中壢區,和平里,1685,2410,-0.376123,-0.266321,0.0658754,0.109801,0.332197,桃園市中壢區和平里
桃園市,中壢區,山東里,2446,3395,0.20068,0.29137,0.483238,0.0906895,0.191868,桃園市中壢區山東里
桃園市,中壢區,幸福里,3637,5348,-0.312661,-0.166351,0.194941,0.14631,0.361291,桃園市中壢區幸福里
桃園市,中壢區,後寮里,2684,4226,-0.431193,-0.289001,0.116244,0.142192,0.405245,桃園市中壢區後寮里
桃園市,中壢區,復興里,4969,7803,-0.40949,-0.302976,0.0980076,0.106514,0.400983,桃園市中壢區復興里
桃園市,中壢區,復華里,3212,4696,-0.405769,-0.283897,0.0909091,0.121872,0.374806,桃園市中壢區復華里
桃園市,中壢區,德義里,1791,2570,-0.304442,-0.19139,0.112228,0.113052,0.303618,桃園市中壢區德義里
